Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
2009,5,31,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF HEATING,CALL ESCALATED LEVEL-2,29.314,76.3179
2009,5,31,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE IMPROVED VARITIES OF PADDY CROP ,HKR-126 HKR-120 HKR-47 ,29.314,76.3179
2009,5,31,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE SEED TREATMENT OF PADDY CROP ,TO THE SEED TREATMENT OF PADDY CROP IS AMISAN 10GM STREPTOSAICLINE  1GM IN 10 LITER OF WATER OF 10KG SEED,29.314,76.3179
2009,5,31,Miscellaneous,JIND,9999,JAYAD,,HARYANA,IMPROVED THE VARITIES OF PADDY CROP ,IMPROVED THE VARITIES OF PADDY CROP IS JAYAHKR-120HARYANA SANKER DHAN-1,29.314,76.3179
2009,6,1,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING SEED TREATMENT OF PADDY ,USE FOR 10 GM BAVISTIN 25 GM PAUSAMYCINE 10 LITRES OF WATER10 -12 KG SEED ADD TO 24 HOURS,29.314,76.3179
2009,6,1,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING ABOUT SEED RATE OF BASMATI PADDY ,I TOLD THE KISAN :- 8 KG PER ACRE ,29.314,76.3179
2009,6,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSIDY ON ROTATVATER ,I TOLD THE KISAN TO CONTECT ADOAgCONCERD IN BLOCK,29.314,76.3179
2009,6,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING SUBSIDY OF UNDERGROUND PIPE LINE ,25UPTO RS30000,29.314,76.3179
2009,6,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PADDY CROP ,HKR-126 HKR-120 HR HYBRID DHAN-1 JAYA GOBIND ,29.314,76.3179
2009,6,3,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS NO CHANCE RAIN ,29.314,76.3179
2009,6,3,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WHITE FLY IN JAMUN ,SPRAY TO ENDOSULFAN 35EC  750ML IN 500 LITER OF WATERACRE,29.314,76.3179
2009,6,3,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING SEED TREATMENT OF PADDY ,USE FOR 10 GM BAVISTIN 25 GM PAUSAMYCINE 10 LITRES OF WATER10 -12 KG SEED ADD TO 24 HOURS,29.314,76.3179
2009,6,3,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF PADDY CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF PADDY CROP IS HKR-126HARYANA SANKAR DHAN-1HKR-46,29.314,76.3179
2009,6,4,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF HEATING ,CALL ESCALATED LEVEL-2,29.314,76.3179
2009,6,6,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF RED SPOTS ON LEAF IN PADDY CROP ,SPRAY TO ZINC  5GM IN 1 LITER OF WATER,29.314,76.3179
2009,6,7,Miscellaneous,JIND,9999,JAYAD,,HARYANA,IMPROVED VARITIES OF PADDY ,IMPROVED VARITIES OF PADDY :- PR-47 CSR-30 PUSA-1460 PUSA-6,29.314,76.3179
2009,6,7,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE SEED RATE OF BASMATI PADDY CROP ,I TOLD THE KISAN TO THE SEED RATE OF BASMATI PADDY CROP IS 8KGACRE,29.314,76.3179
2009,6,7,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE SEED TREATMENT OF PADDY CROP ,TO THE SEED TREATMENT OF PADDY CROP IS AMISAN 10GM STREPTOSAICLINE  1GM IN 10 LITER OF WATER OF 10KG SEED,29.314,76.3179
2009,6,7,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL DAMPING OF SEEDING OF PADDY CROP,SPRAY TO BAVISTAN  25 GM IN 25 LITRE OF WATER ACRE ,29.314,76.3179
2009,6,9,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL DAMPPING OF SEEDLING OF PADDY NURSERY ,SPRAY TO BAVISTAN  25 GM IN 25 LITRE OF WATER ACRE ,29.314,76.3179
2009,6,9,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING ABOUT SOWING TIME OF BASMATI PADDY IN NURSERY ,I TOLD THE KISAN SOWING TIME OF BASMATI PADDY IN NURSERY :- 1 JUNE TO 15 JUNE ,29.314,76.3179
2009,6,10,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF GREEN APHID IN OKRA ,SPRAY OF MELATHEAN  400 ML IN 300 LITERS OF WATER PER ACRE ,29.314,76.3179
2009,6,10,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING SEED TREATMENT OF PADDY ,EIGHT KGSEED AND 10 LITRE OF WATER CONTAINING 5 GRMEMISAN6 AND 1 GRMSTREPTOCYCLINE FOR 8 TO 10 HOURS BEFORE SOWING,29.314,76.3179
2009,6,10,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SEED TREATMENT OF PADDY CROP,THE SEED TREATMENT OF PADDY CROP IS AMISAN 10GM STREPTOSAICLINE  1GM IN 10 LITER OF WATER OF 10KG SEED,29.314,76.3179
2009,6,10,Miscellaneous,JIND,9999,RABI,,HARYANA,INFORMATION REGARDING THE KNOWLEDGE OF SOIL TEST ,I GAVE THE KNOWLEDGE OF SOIL TEST ,29.314,76.3179
2009,6,11,Miscellaneous,JIND,9999,RABI,,HARYANA,PROBLEM OF BLOATING,Escalation Level 2,29.314,76.3179
2009,6,11,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE DEFICIENCY OF IRON IN NURSERY OF PADDY ,SPRAY TO FERROUS SULPHATE  500 GM IN 100 LITRES OF WATER  ACRE ,29.314,76.3179
2009,6,11,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING SEED TREATMENT OF PADDY ,SEED TREATMENT OF PADDY:- 10 KG SEED IN 10 LITER OF WATER AND 10 GM EMISAN  1 GM STREPTOCYCLINE FOR 10 HOURS ,29.314,76.3179
2009,6,11,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING ABOUT IMPROVED VARITIES OF OKRA ,I TOLD THE KISAN IMPROVED VARITIES OF OKRA:- VERSA UPHARHISAR-UNNATPUSA SAVNI ,29.314,76.3179
2009,6,12,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING ABOUT SOWING TIME OF OKRA ,SOWING TIME OF OKRA IS JUNE TO JULY ,29.314,76.3179
2009,6,13,Miscellaneous,JIND,9999,JAYAD,,HARYANA,IMPROVED VARITIES OF TIL ,I TOLD THE KISAN IMPROVED VARITIES OF TIL :- HARYANA TIL NO-1 PUNJAB-TIL NO-1,29.314,76.3179
2009,6,14,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS 30  CHANCE OF RAIN,29.314,76.3179
2009,6,14,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF WEEDS IN PADDY ,MIX 12 L BUTACLAUR IN 60 KG SAND AND DUST IT IN THE CROP AFTER 2 DAYS OF PLANTING ,29.314,76.3179
2009,6,15,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING PLANTING TIME OF PADDY ,I TOLD THE KISAN PLANTING TIME OF PADDY CROP :- 15 JUNE -JULY END ,29.314,76.3179
2009,6,15,Miscellaneous,JIND,9999,JAYAD,,HARYANA,IMPROVED VARITIES OF TIL ,I TOLD THE KISAN IMPROVED VARITIES OF TIL :- HARYANA TIL NO-1 PUNJAB-TIL NO-1,29.314,76.3179
2009,6,16,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSIDY ON ROTAVATER ,I TOLD THE KISAN TO CONTECT ADOAGCONCRED IN BLOCK,29.314,76.3179
2009,6,16,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING PLANTING TIME OF PADDY ,I TOLD THE KISAN PLANTING TIME OF PADDY CROP :- 15 JUNE -JULY END ,29.314,76.3179
2009,6,16,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF LOW MILK ,I TOLD HIM KISAN LEVEL-2 EXPERT IS NOT PRESENT,29.314,76.3179
2009,6,17,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF BASMATI PADDY CROP ,TO IMPROVED THE VARITIES OF BASMATI PADDY CROP IS CSR-30PUSA BASMATI-1460PR-47,29.314,76.3179
2009,6,17,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF RED SPOTS ON LEAF IN PADDY NURSARY,SPRAY TO ZINC SULPHATE  3GM IN 1 LITER OF WATER,29.314,76.3179
2009,6,17,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF YELLOW LEAF IN PADDY NURSERY ,SPRAY TO FERUS SULPHATE  5GM IN 1 LITER OF WATER,29.314,76.3179
2009,6,17,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING PLANTING TIME OF PADDY ,I TOLD THE KISAN PLANTING TIME OF PADDY CROP :- 15 JUNE -JULY END ,29.314,76.3179
2009,6,18,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF RED SPOTS ON LEAF IN PADDY NURSARY,SPRAY TO ZINC SULPHATE  3GM IN 1 LITER OF WATER,29.314,76.3179
2009,6,18,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF DAMPPING OF SEEDLING IN PADDY,SPRAY BAVISTIN  25 GM IN 25 LITER OF WATER PER ACRE NURSERY,29.314,76.3179
2009,6,18,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTREOL OF DAMPPING OF SEELDING IN PADDY NURSERY ,SPRAY TO BAVISTIN  25 GM IN 25 LITRE OF WATER ACRE  NURSERY ,29.314,76.3179
2009,6,18,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSIDY ON SPRAY PUMP,I TOLD THE KISAN TO CONTECT ADO CONCERD IN BLOCK,29.314,76.3179
2009,6,22,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING ABOUT IMPROVED VARITIES OF OKRA ,I TOLD HIM IMPROVED VARITIES OF OKRA :- VERSA UPHARHISAR UNNAT ,29.314,76.3179
2009,6,22,Miscellaneous,JIND,9999,JAYAD,,HARYANA,DOSE OF ZINC SULPHATE IN PADDY CROP ,I TOLD HIM DUST 10 KG ZINC SULPHATE 21  AT THE TIME OF PLANTING PER ACRE ,29.314,76.3179
2009,6,22,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF YELLOW LEAF IN PADDY NURSERY,SPRAY TO FERUS SULPHATE  5GM IN 1 LITER OF WATER,29.314,76.3179
2009,6,23,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSID ON SPRAY PUMP,CALL ESCALATED LEVEL-2,29.314,76.3179
2009,6,24,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF TOP BORER IN SUGHARCAN CROP,DUST FORATE 10G  8 KG PER ACRE AND IRRIGATE THE CROP ,29.314,76.3179
2009,6,25,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF LOW MILK,CALL ESCALATED LEVEL -2,29.314,76.3179
2009,6,25,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO BUTACHLORE  12 LITER  60KG DRAY SANDACRE AFTER 3 DAYS OF PALNTING THE PADDY NURSARY,29.314,76.3179
2009,6,25,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSIDY ON ROTAVTER,I TOLD THE KISAN TO CONTECT ADOAGCONCERD IN BLOCK,29.314,76.3179
2009,6,26,Miscellaneous,JIND,9999,JAYAD,,HARYANA,DEFIDIENCY OF IRON IN PADDY CROP ,SPRAY TO FERROUS FULPHATE  5  SOLUTION AFTER 15 DAYS NURSERY SOWING TIME ,29.314,76.3179
2009,6,26,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS NO CHANCE OF RAIN,29.314,76.3179
2009,6,26,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE DEFICIENCY OF IRON IN PADDY CROP ,SPRAY TO FERROUS SULPHATE  5  SOLUTION AFTER 15 DAYS OF SOWING TIME ,29.314,76.3179
2009,6,27,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF ZINC DEFY IN PADDY NURSERY ,SPRAY OF ZINC SULPHATE  500 GM IN 100 LITERS OF WATER PER ACRE ,29.314,76.3179
2009,6,27,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING IN WEATHER JIND ,TODAY IS NO CHANCE RAIN ,29.314,76.3179
2009,6,28,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE WEEDS CONTROL OF PADDY CROP ,APPLY TO BUTACHLOR 12 LITRE IN MIXED 60 KG DRY SAND AFTER 2-3 DAYS PLANTING TIME USE FOR STANDING WATER ,29.314,76.3179
2009,6,29,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE PADDY NURSERY AGE OF PLANTING TIME ,25-30 DAYS,29.314,76.3179
2009,6,29,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF YELLOW LEAF IN PADDY NURSERY ,SPRAY TO FERUS SULPHATE  5GM IN 0NE LITER OF WATER,29.314,76.3179
2009,6,29,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF STOMACH WORM ,CALL ESCALATED LEVEL -2,29.314,76.3179
2009,6,30,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF BLACK CATTERPILAR IN SUGARCAN CROP ,SPRAY TO ENDOSULFAN 35EC  550ML IN 400 LITER OF WATERACRE,29.314,76.3179
2009,6,30,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF BLOATING,CALL ESCALATED LEVEL -2,29.314,76.3179
2009,6,30,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF STOMACH WORM ,CALL ESCALATED LEVEL -2,29.314,76.3179
2009,6,30,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE DEFICIENCY OF ZINC IN PADDY CROP ,SPRAY TO ZINC SULPHATE  5 GM  LITRE OF WATER ,29.314,76.3179
2009,7,1,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSIDU OF UNDERGROUND PIPE LINE ,25  UPTO RS 30000,29.314,76.3179
2009,7,1,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE CONTROL OF APHID IN OKRA CROP ,SPRAY TO MALATHION 400 ML IN 200 LITRES OF WATER  ACRE ,29.314,76.3179
2009,7,1,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE PLANTING TIME OF BASMATI PADDY CROP ,TO THE PLANTING TIME OF BASMATI PADDY CROP IS 1 JULY - 15 JULY,29.314,76.3179
2009,7,1,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF STOMACH PAIN,CALL ESCALATED LEVEL -2,29.314,76.3179
2009,7,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE CONTROL OF WEEDS IN PADDY CROP ,APPLY TO BUTACHLOR  12 LITRE IN MIXED 60 KG DRY SAND WITH 4-5 CM IRRIGATED WATER ,29.314,76.3179
2009,7,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO BUATACHLOR  12 LITER  60KG DRAY SANDACRE AFTER 3 DAYS OF PALNTING THE PADDY NURSARY,29.314,76.3179
2009,7,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WHITE FLY IN JAMUN ,SPRAY TO ENDOSULFAN 35EC  750ML IN 500 LITER OF WATERACRE,29.314,76.3179
2009,7,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF HEATING,CALL ESCALTED LEVEL-2,29.314,76.3179
2009,7,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE WEATHER OF JIND ,TO THE WEATHER OF JIND IS 40 CHANCE OF RAIN TODAY,29.314,76.3179
2009,7,2,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS 50  CHANCE OF RAIN,29.314,76.3179
2009,7,3,Miscellaneous,JIND,9999,JAYAD,,HARYANA,PROBLEM OF LOW MILK,CALL ESCALATED LEVEL-2,29.314,76.3179
2009,7,4,Miscellaneous,JIND,9999,JAYAD,,HARYANA,FERTILISER DOSE IN PADDY CROP ,APPLY TO TOTAL UREA 130 KG SSP 150 KG MOP40 KG  ZINC SULPHATE 21 10 KG  ACRE ,29.314,76.3179
2009,7,4,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE FERTLISER DOSE IN PADDY CROP ,I TOLD THE KISAN TO THE FERTLISER DOSE IN PADDY CROP IS URIA - 130KGSSP-150KGMoP-40KGACRE,29.314,76.3179
2009,7,5,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE WEATHER OF JIND ,TO THE WEATHER OF JIND IS CLEAR FOR FOUR DAYS,29.314,76.3179
2009,7,5,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO BUATACHLOR  12 LITER  60KG DRAY SANDACRE AFTER 3 DAYS OF PALNTING THE PADDY NURSARY,29.314,76.3179
2009,7,5,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSIDY ON SPRAY PUMP,I TOLD THE KISAN THE SUBSIDY ON SPRAY PUMP IS 50  IN HARYANA STATE PLEASE CONTECT ADOAgYOUR NEAREST AGRICULTURE GODAM,29.314,76.3179
2009,7,6,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING IN WEATHER ,TODAY IS NO CHANCE RAIN ,29.314,76.3179
2009,7,6,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING IN WEATHER JIND ,TODAY IS NO CHANCE RAIN ,29.314,76.3179
2009,7,6,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO BUATACHLOR  12 LITER  60KG DRAY SANDACRE AFTER 3 DAYS OF PALNTING THE PADDY NURSARY,29.314,76.3179
2009,7,6,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF ZINC DEFECIENCY IN PADDY NURSERY ,SPRAY OF ZINC DEFECIENCY  500 GM IN 100 LITERS OF WATER PER ACRE ,29.314,76.3179
2009,7,6,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE IInd DOSE OF NITROGEN IN BASMATI  ,APPLY TO 17 KG UREA ACRE ,29.314,76.3179
2009,7,7,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE CONTROL OF WEEDS IN PADDY CROP ,APPLY TO BUTACHLOR  12 LITRE IN MIXED 60 KG DRY SAND WITH 4-5 CM IRRIGATED WATER ,29.314,76.3179
2009,7,7,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE FERTLISE DOSE IN BASMATI PADDY CROP,FERTILISER DOSE FOR BASMATI PADDY :- UREA-80 KGZINC-10 KGSSP-75 KG,29.314,76.3179
2009,7,8,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO BUATACHLOR  12 LITER  60KG DRAY SANDACRE AFTER 3 DAYS OF PALNTING THE PADDY NURSARY,29.314,76.3179
2009,7,9,Miscellaneous,JIND,9999,JAYAD,,HARYANA,WHATE USE FOR POTASH IN BASMATI PADDY ,NO USE FOR POTASH IN BASMATI PADDY ,29.314,76.3179
2009,7,9,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS 30 CHANCE OF RAIN,29.314,76.3179
2009,7,9,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF APHID IN OKRA CROP ,SPRAY TO MALATHION  400 ML IN 200 LITRES OF WATER  ACRE ,29.314,76.3179
2009,7,10,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO 24-D ASTER  400ML IN 200 LITER OF WATERACRE AFTER 25 DAYS OF TRANSPLANTING THE NURSERY,29.314,76.3179
2009,7,10,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE WEATHER OF HISAR,I TOLD THE KISAN TO THE WEATHER OF HISAR IS 20 CHANCE OF RAIN TODAY,29.314,76.3179
2009,7,11,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF FRUIT DROPING LIME CROP,SPRAY NAA50 ML IN 250 LITERS OF WATER PER ACRE,29.314,76.3179
2009,7,11,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING THE CONDITION OF WEATHER IN HISAR,TODAY IS LIGHT CHANE OF RAIN,29.314,76.3179
2009,7,11,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF ZINC DEFY IN PADDY CROP ,SPRAY OF ZINC SULPHATE  500 GM IN 100 LITERS OF WATER PER ACRE ,29.314,76.3179
2009,7,12,Miscellaneous,JIND,9999,JAYAD,,HARYANA,FARMER ASKS ABOUT THE TRANING OF POULTRY FARM,I TOLD THE KISAN TO CONTECT YOURS NEAREST AGRICULTURE UNIVERSITY AS HISAR UNIVERSITYCONTECT NUMBER IS 18001803001,29.314,76.3179
2009,7,13,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO THE PLANTING TIME OF BASMATI PADDY CROP ,I TOLD THE KISAN TO THE PLANTING TIME OF BASMATI PADDY CROP IS 1 JULY - 15 JULY,29.314,76.3179
2009,7,13,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL DAMPING OFF SEEDLING AND BAKANI IN PADDY CROP ,USE FOR SEED TREAT ,29.314,76.3179
2009,7,15,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF APHID IN OKRA CROP,SPRAY MALATHION  400 ML IN 250 LITER OF WATER PER ACRE,29.314,76.3179
2009,7,15,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE CONTROL OF WEEDS IN PADDY CROP ,APPLY TO BUTACHLOR  12 LITRES IN MIXED 60 KG DRY SAND  ACRE AFTER 2-3 DAYS PLANTING TIME USE FOR STANDING WATER ,29.314,76.3179
2009,7,15,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE CONTROL OF APHID IN OKRA CROP ,SPRAY TO MALATHION  400 ML IN 200 LITRES OF WATER ACRE ,29.314,76.3179
2009,7,16,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE IInd DOSE OF NITROGEN IN BASMATI ,27 KG UREA  ACREAFTER 21 DAYS PALNTING TIME ,29.314,76.3179
2009,7,16,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO 24-D ASTER  400ML IN 200 LITER OF WATERACRE AFTER 25 DAYS OF TRANSPLANTING THE NURSERY,29.314,76.3179
2009,7,16,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO BUATACHLOR  12 LITER  60KG DRAY SANDACRE AFTER 3 DAYS OF PALNTING THE PADDY NURSARY,29.314,76.3179
2009,7,16,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF WEEDS IN PADDY ,MIX 12 LIT BUTACLORE IN 60 KG SAND AND DUST IT IN ONE ACRE WIRHIN 3 DAYS OF TRANSPLANTING ,29.314,76.3179
2009,7,18,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO 24-D ASTER  400ML IN 200 LITER OF WATERACRE AFTER 25 DAYS OF TRANSPLANTING THE NURSERY,29.314,76.3179
2009,7,18,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE SUBSIDY ON SPRAY PUMP ,I TOLD THE KISAN TO CONTECT ADO AgCONCERD IN BLOCK,29.314,76.3179
2009,7,19,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE DEFICIENCY OF ZINC IN PADDY ,SPRAY OF ZINC SULPHATE 500GM IN 100 LITRES OF WATER  ACRE 2 SPRAY 15 DAYS ,29.314,76.3179
2009,7,20,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING FERTILISER DOSE IN BASMATI ,FERTILISER DOSE IN BASMATI -ZINC SULPHATE 2110 KG SSP -75 KG 50 KG UREA 2 DOSE ,29.314,76.3179
2009,7,20,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO BUATACHLOR  12 LITER  60KG DRAY SANDACRE AFTER 3 DAYS OF PALNTING THE PADDY NURSARY,29.314,76.3179
2009,7,20,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE DEFICIENCY OF ZINC IN PADDY CROP ,SPRAY TO ZINC SULPHATE  500 GM IN 100 LITRES OF WATER  ACRE ,29.314,76.3179
2009,7,21,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE CONTROL OF TERMITE IN PADDY CROP ,APPLY TO CHLORPYRIPHOS  2 LITRE MIXED 60 KG DRY SAND  ACRE USE FOR STANDING WATER ,29.314,76.3179
2009,7,21,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATION REGARDING FERTILISER DOSE IN BASMATI ,FERTILISER DOSE IN BASMATI -ZINC SULPHATE 2110 KG SSP -75 KG 50 KG UREA 2 DOSE ,29.314,76.3179
2009,7,21,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF TERMITE IN PADDY CROP ,SPRAY TO MIXTURE OF CHLOROPAIRIPHOSE  1500 LITER  20KG DRY SAND IN ONE ACRE FIELD,29.314,76.3179
2009,7,21,Miscellaneous,JIND,9999,JAYAD,,HARYANA,CONTROL OF ZINC DEFY IN PADDY ,SPRAY OF ZINC SUL  500GM IN 100 LITERS OF WATER PER ACRE ,29.314,76.3179
2009,7,23,Miscellaneous,JIND,9999,JAYAD,,HARYANA,INFORMATRION REGARDING POTASH DOSE IN BSAMATI ,NO USE FOR POTASH IN BASMATI ,29.314,76.3179
2009,7,23,Miscellaneous,JIND,9999,JAYAD,,HARYANA,THE WEEDS CONTROL IN PADDY CROP ,APPLY TO BUTACHLOR  12 LIRRE IN MIXED 60 KG DRY SAND  ACRE USE FOR SATNDING WATER AFTER 2-3 DAYS OF PLANTING TIME ,29.314,76.3179
2009,7,23,Miscellaneous,JIND,9999,JAYAD,,HARYANA,HOW TO CONTROL OF WEEDS IN PADDY CROP ,SPRAY TO 24-D ASTER  400ML IN 200 LITER OF WATERACRE AFTER 25 DAYS OF TRANSPLANTING THE NURSERY,29.314,76.3179
